,0,1
1893,-12.698274,-15.951251
1894,-5.693199,83.00052
1895,-25.89522,74.02515
1896,34.689007,-46.24087
1897,-62.128647,2.758771
1898,-31.06377,51.26999
1899,0.9795464,78.64423
1900,-4.2480845,15.069152
1901,44.80745,45.23439
1902,45.393536,-30.0569
1903,19.366869,-80.26417
1904,-6.98365,33.221275
1905,58.927647,0.8444164
1906,-4.698118,31.835651
1907,-36.58619,-33.14851
1908,-15.308461,-83.63524
1909,41.345795,-52.054058
1910,4.9563627,52.475166
1911,-12.262122,-78.21995
1912,-35.168,7.744582
1913,42.88735,1.9917438
1914,-35.830986,70.73307
1915,-62.128647,2.758771
1916,56.246952,-22.3709
1917,30.50638,45.214455
1918,48.657467,-50.54647
1919,59.743855,0.43714643
1920,-22.591368,53.389015
1921,-4.29633,51.688896
1922,49.59519,-58.640278
1923,49.67957,-35.145676
1924,-30.979874,51.393906
1925,5.19023,14.263787
1926,2.3125625,-25.053947
1927,53.3736,-47.431675
1928,-4.483355,71.02249
1929,46.113014,-37.54761
1930,-13.09154,17.993158
1931,-25.207108,73.41905
1932,44.69042,42.140205
1933,-29.56649,48.869305
1934,-79.05739,-23.35668
1935,-23.312899,64.51452
1936,16.121376,-38.21978
1937,-62.128647,2.758771
1938,-26.706678,51.28631
1939,14.807349,-25.53667
1940,20.299246,53.629677
1941,26.110357,12.595183
1942,51.39641,34.418076
1943,14.64105,50.411224
1944,-23.347237,-12.509657
1945,-4.9551477,-19.182667
1946,33.209106,-44.224022
1947,-62.128647,2.758771
1948,50.00087,3.4108384
1949,34.111794,-44.19369
1950,43.82432,7.2945676
1951,7.8000927,62.401337
1952,-46.288258,-47.55371
1953,24.197388,66.60837
1954,56.69569,-40.985676
1955,20.66206,-74.34141
1956,27.645947,-64.50457
1957,-25.248367,-13.625695
1958,19.03809,-3.5329502
1959,43.968445,29.974648
1960,22.172781,41.55217
1961,-60.57288,-37.121014
1962,-32.497425,8.519543
1963,36.223095,-29.409529
1964,-49.29958,43.515907
1965,-62.128647,2.758771
1966,-24.251663,6.0215526
1967,23.857656,-71.61019
1968,-62.128647,2.758771
1969,14.497459,-83.99063
1970,-62.128647,2.758771
1971,26.33557,52.754948
1972,-29.267603,50.641926
1973,54.63242,-11.893623
1974,31.479507,44.133884
1975,-16.386488,60.583485
1976,13.934983,27.232231
1977,-62.128647,2.758771
1978,-34.737118,-28.49216
1979,53.884426,-20.976036
1980,-12.025041,-37.377632
1981,-15.309343,-11.194225
1982,-62.128647,2.758771
1983,-63.76626,-34.1787
1984,-62.128647,2.758771
1985,-34.390644,-27.789608
1986,-62.128647,2.758771
1987,17.728073,-91.288605
1988,-15.981064,-32.762802
1989,-54.444653,-7.589436
1990,31.750286,-49.25648
1991,-6.3247185,-39.04116
1992,-62.128647,2.758771
1993,-6.390421,57.275627
1994,34.03729,25.245401
1995,-75.87859,-25.830967
1996,-53.00536,-45.048798
1997,-16.07213,-40.906834
1998,-62.128647,2.758771
1999,-5.2522187,60.717186
2000,-27.638527,62.14162
2001,15.249609,-56.675232
2002,-62.128647,2.758771
2003,23.27114,14.751132
2004,25.675095,-65.04349
2005,-16.947954,75.844635
2006,37.991566,-5.136629
2007,9.089449,57.201958
2008,-24.588575,6.097681
2009,47.432884,-28.485348
2010,-28.66766,69.65303
2011,-17.618761,61.727608
2012,27.942665,6.540649
2013,-25.330929,-74.47352
2014,7.7470837,41.793533
2015,7.357659,41.54271
2016,-30.023947,75.1241
2017,23.25333,6.190382
2018,-62.128647,2.758771
2019,17.834574,-3.591244
2020,-32.580696,73.14305
2021,-62.128647,2.758771
2022,-2.2615318,33.072704
2023,6.3812284,55.969734
2024,-40.404526,46.755917
2025,44.360172,-27.126385
2026,-8.184643,53.704605
2027,-12.636061,-84.407036
2028,15.916993,38.13504
2029,-21.864763,-75.18019
2030,27.546368,65.27709
2031,-27.87772,23.41784
2032,-6.095523,62.419197
2033,36.765705,52.510517
2034,53.425407,-42.12197
2035,-10.821729,-9.775674
2036,26.195492,15.63284
2037,-8.500519,-8.907461
2038,30.861689,67.61452
2039,-0.9305473,-33.613964
2040,9.03539,-24.667082
2041,56.370857,20.639757
2042,-37.02462,-35.278378
2043,0.3612326,-57.3244
2044,3.4906883,43.41656
2045,-26.350033,-13.502784
2046,22.322823,-58.93029
2047,-5.394963,-7.6159124
2048,38.522438,-46.997543
2049,32.867012,-44.15802
2050,1.2527937,4.35527
2051,-20.44537,-77.858215
2052,-15.0476055,1.3075712
2053,-38.17852,67.83739
2054,-41.722248,46.122173
2055,-44.800556,-2.934507
2056,-51.286243,-46.225086
2057,7.1113687,-85.5254
2058,33.915577,57.779972
2059,-21.872784,72.84015
2060,0.86362076,-75.10861
2061,-62.128647,2.758771
2062,-41.354053,46.21689
2063,2.7438817,82.28013
2064,9.046003,57.17027
2065,-31.181488,-23.320871
2066,-26.466066,-72.070564
2067,-22.125185,52.171856
2068,-20.276922,23.5118
2069,-11.048954,-66.81224
2070,-62.128647,2.758771
2071,1.3773062,-24.728836
2072,-17.768898,-26.302153
2073,-4.635392,-36.20913
2074,54.36764,-47.656364
2075,8.88377,-32.250927
2076,35.76789,52.70816
2077,-28.028076,52.586308
2078,9.847643,-76.55451
2079,-0.8540437,28.910053
2080,-33.177708,-25.996067
2081,53.605125,-33.823772
2082,-37.13254,67.24371
2083,-12.84583,-40.493607
2084,-78.53492,-23.832441
2085,3.6926029,29.09291
2086,56.49452,1.5912323
2087,10.918295,-88.94146
2088,22.962284,-34.563213
2089,-17.377398,60.1057
2090,-62.128647,2.758771
2091,57.254612,-34.118027
2092,13.699882,42.995586
2093,-62.128647,2.758771
2094,-2.5959125,4.020885
2095,42.578693,-41.102062
2096,24.382957,66.6934
2097,38.83511,33.420135
2098,-20.663977,56.574116
2099,-24.582502,73.306145
2100,32.150948,56.484985
2101,42.38314,26.009558
2102,7.574629,12.201146
2103,-1.221465,-10.291328
2104,-21.317896,-69.82971
2105,1.1044731,-22.54918
2106,-5.991974,70.3397
2107,10.419817,28.967762
2108,-12.00291,4.9547844
2109,38.06239,56.505344
2110,-10.609061,4.7726316
2111,-62.128647,2.758771
2112,-2.7371893,77.578735
2113,-29.428612,7.5337105
2114,10.795922,-31.563745
2115,17.101204,-90.58821
2116,44.80481,2.6328895
2117,33.048126,42.179195
2118,34.077587,31.296055
2119,-17.649527,-67.48814
2120,-62.128647,2.758771
2121,57.95265,-51.125385
2122,-0.027270734,62.586533
2123,20.696196,26.558048
2124,58.048702,-48.312428
2125,26.080477,64.356415
2126,27.08333,-75.833015
2127,49.75561,3.738848
2128,-18.962706,59.955463
2129,1.0576463,71.83607
2130,11.340417,-36.49896
2131,-62.128647,2.758771
2132,23.399689,-74.89826
2133,-57.792774,-40.32702
2134,-4.3640513,15.213877
2135,-62.128647,2.758771
2136,3.2494075,43.89611
2137,-5.595289,71.325485
2138,7.806191,40.23897
2139,37.44318,29.911285
2140,32.41955,53.603832
2141,-54.068077,-44.100086
2142,6.07177,11.851343
2143,2.3827732,18.41688
2144,-20.079824,70.59284
2145,33.33899,-42.964058
2146,-35.84741,-30.945194
2147,48.080105,36.191883
2148,38.63812,52.726933
2149,15.930443,10.911974
2150,43.32272,48.929405
2151,-4.589208,56.251858
2152,-62.128647,2.758771
2153,5.079473,-27.323566
2154,42.54256,56.416813
2155,-13.484178,-10.722868
2156,7.830167,40.145042
2157,-59.778614,-37.863983
2158,52.932343,-42.005505
2159,47.982388,28.722727
2160,-62.768806,-35.037178
2161,11.925983,58.333015
2162,4.273923,-5.237206
2163,-15.679309,-28.704515
2164,0.84785706,33.341324
2165,-18.02028,24.03471
2166,13.612497,-59.14108
2167,-26.26987,70.05154
2168,-12.110731,-68.23441
2169,70.05497,-6.9210463
2170,16.521114,-62.38277
2171,-6.2776003,-87.43786
2172,11.391363,-23.179909
2173,-68.18844,-30.808342
2174,63.501637,-4.138779
2175,-18.567715,-66.37101
2176,30.506596,-57.013573
2177,6.6702394,42.941833
2178,48.396008,-15.944917
2179,18.09934,-45.99217
2180,-62.128647,2.758771
2181,-44.01255,48.327766
2182,-6.7626615,-76.08158
2183,24.332619,-32.912212
2184,-40.769333,56.14778
2185,-62.128647,2.758771
2186,37.751595,27.512997
2187,5.642619,79.90699
2188,-15.41481,67.575836
2189,-31.599993,71.76254
2190,21.97089,-42.50833
2191,-65.005646,-33.15174
2192,0.89919245,75.99483
2193,-56.8493,-41.378326
2194,24.29625,-58.698967
2195,48.430923,-16.405643
2196,5.324779,-35.723164
2197,44.739643,44.607418
2198,-62.128647,2.758771
2199,-4.5947437,57.234013
2200,-2.9050963,-32.08052
2201,-54.768364,-43.3857
2202,-34.866013,-28.76139
2203,-41.42368,50.967583
2204,35.101124,42.055027
2205,20.779018,-73.73072
2206,56.222553,-40.100468
2207,12.478249,37.38847
2208,-7.742786,-68.28273
2209,-6.735561,-21.143963
2210,51.587017,-52.5818
2211,38.250736,47.865788
2212,-1.1088498,57.790985
2213,-19.336468,73.68621
2214,-6.94462,-80.93914
2215,-29.560593,66.77947
2216,11.2566395,-72.348145
2217,-59.584026,-3.4590774
2218,-24.385834,70.62305
2219,-31.193806,74.99204
2220,33.940086,-4.870535
2221,-30.12836,23.58195
2222,17.295807,-54.639435
2223,58.282032,-24.830412
2224,30.782305,-77.04519
2225,5.390357,-32.70496
2226,-13.569438,58.78958
2227,25.177586,-32.70135
2228,-59.584026,-3.4590774
2229,-22.827566,22.538115
2230,-59.584026,-3.4590774
2231,35.21084,-65.74305
2232,-15.6357355,-40.603195
2233,-51.451946,53.802757
2234,-36.85108,-34.159084
2235,46.89785,27.752605
2236,-1.7071869,-62.449455
2237,-7.9520607,15.044349
2238,-20.600838,-11.656908
2239,1.964477,16.361523
2240,-0.08740887,18.904778
2241,-27.548702,20.88398
2242,15.84862,-51.73664
2243,47.981186,-27.864893
2244,20.184107,-8.696782
2245,-31.279964,72.06018
2246,-18.188437,-33.20975
2247,59.061962,0.7835428
2248,-59.584026,-3.4590774
2249,-9.20701,69.31997
2250,4.472613,70.02953
2251,-35.17533,71.901474
2252,5.9074397,68.5637
2253,-13.541607,-62.61057
2254,34.395866,27.870779
2255,32.15964,-65.95719
2256,-24.570984,-74.171844
2257,-61.822742,-35.89805
2258,-34.65516,9.174666
2259,-13.91585,65.356155
2260,-59.584026,-3.4590774
2261,-59.584026,-3.4590774
2262,-59.584026,-3.4590774
2263,-28.740051,66.308304
2264,-34.43579,-27.870136
2265,-3.4683506,-21.156706
2266,19.116985,10.010636
2267,-11.078245,53.56056
2268,46.498238,-15.610296
2269,-19.765514,-80.93367
2270,26.527784,-56.56676
2271,47.239773,-32.17759
2272,-37.54519,68.34374
2273,59.29712,-54.24325
2274,-64.46068,-33.59958
2275,27.234554,-47.831112
2276,-16.835247,-64.62904
2277,49.845924,3.3890197
2278,-53.80597,55.413677
2279,38.411716,39.451813
2280,-19.190561,-30.680855
2281,-26.182318,-72.65832
2282,-59.584026,-3.4590774
2283,-4.0321746,-6.934018
2284,4.8261323,31.077066
2285,-19.58436,74.03459
2286,23.016588,4.9705887
2287,7.829596,-31.757734
2288,6.9231725,-29.35264
2289,-21.1411,-77.56701
2290,-45.748363,43.83312
2291,-59.584026,-3.4590774
2292,36.995796,51.394936
2293,-12.295276,-38.635525
2294,-15.347579,75.62321
2295,45.82681,-29.631721
2296,34.22817,-43.102802
2297,-9.689578,25.142166
2298,-28.995039,57.515602
2299,15.696739,30.624731
2300,-17.416544,-28.143333
2301,-40.991978,58.619602
2302,-16.101686,-80.00345
2303,-55.0919,43.69769
2304,-19.295717,-67.66315
2305,-53.185425,46.22442
2306,-20.305767,75.69919
2307,-78.89867,-23.5225
2308,7.4079075,13.696254
2309,-70.73879,-29.152864
2310,-59.584026,-3.4590774
2311,-36.20143,69.22466
2312,-27.389328,-16.26433
2313,-19.115202,-33.53781
2314,-51.416378,-46.148983
2315,-17.478035,-41.37197
2316,-59.584026,-3.4590774
2317,-8.106599,-8.756189
2318,15.910451,10.978869
2319,5.4381022,79.71
2320,10.994797,-31.654541
2321,7.2126,14.378225
2322,31.477365,48.519234
2323,-20.51772,-25.29315
2324,63.43073,-1.6124628
2325,14.204028,50.443375
2326,3.6731036,-11.758818
2327,45.253788,33.62675
2328,21.528006,-54.193554
2329,-12.47619,-85.14751
2330,-20.156387,-25.09573
2331,46.323326,-8.675909
2332,45.597843,39.967216
2333,46.885933,34.275135
2334,24.250471,-77.19841
2335,-59.584026,-3.4590774
2336,43.11427,-36.65949
2337,-33.615017,74.77509
2338,-19.115278,-77.017845
2339,-14.372052,20.833107
2340,18.136684,30.653143
2341,44.490635,-23.63992
2342,31.375517,-75.41835
2343,-20.760454,78.84077
2344,41.357735,-52.440136
2345,-51.705482,56.38249
2346,-14.624969,-11.066762
2347,47.176155,-39.877037
2348,16.702612,-7.7374644
2349,-12.388258,52.463707
2350,1.7642443,-57.761845
2351,26.359043,-74.50789
2352,21.60705,-33.367767
2353,-33.411404,67.66008
2354,65.985344,-10.300135
2355,56.66695,-47.91351
2356,3.3280969,-26.768194
2357,20.459711,38.27139
2358,4.520835,78.83639
2359,18.460299,48.681335
2360,47.222134,39.10001
2361,27.355051,-79.876564
2362,-23.330587,5.8436184
2363,-33.89922,69.05209
2364,35.56978,46.139984
2365,-59.584026,-3.4590774
2366,48.70754,33.358482
2367,-24.276447,23.269138
2368,4.1514034,75.54232
2369,-26.878807,23.330368
2370,-6.783438,-62.439564
2371,48.162548,37.79649
2372,39.44402,33.599792
2373,-6.476634,62.156082
2374,63.296295,-13.054562
2375,64.43706,-3.6451826
2376,-15.922665,17.437809
2377,-16.076576,78.03563
2378,13.634087,-82.192276
2379,51.20128,-57.905636
2380,18.144873,-6.2085543
2381,48.480457,-51.487404
2382,-52.71857,51.970436
2383,-23.718054,64.82879
2384,34.768143,-65.987755
2385,24.226841,-32.95808
2386,45.842026,-15.166186
2387,-1.5264869,55.24488
2388,40.249844,38.998104
2389,0.6101033,-82.496864
2390,20.585611,-64.87152
2391,-14.474537,68.2884
2392,74.48949,-11.677607
2393,-59.584026,-3.4590774
2394,30.777452,72.03057
2395,32.607407,35.142204
2396,-63.62962,-34.28952
2397,-49.673866,-18.573915
2398,73.83034,-9.903058
2399,-8.384931,-38.770115
2400,-59.584026,-3.4590774
2401,-38.250362,-41.34789
2402,-10.013822,-9.481119
2403,-27.194315,-15.894193
2404,-41.567623,55.41974
2405,-28.080431,50.57454
2406,15.652994,-27.26242
2407,10.407097,-80.35508
2408,-14.536784,5.106294
2409,50.328144,-59.687237
2410,15.5573435,-31.331371
2411,-5.0603228,-19.638401
2412,-17.603903,-79.15212
2413,-2.2422764,63.288723
2414,-24.1793,-70.95041
2415,28.723114,-56.029587
2416,5.443824,-38.084892
2417,31.956026,44.501457
2418,-37.172085,-36.366203
2419,4.182834,75.29708
2420,36.55443,-4.9287877
2421,49.580902,-49.14922
2422,51.13204,-35.666946
2423,13.322004,-74.67607
2424,47.271698,-48.59676
2425,73.44206,-11.468934
2426,46.495506,26.001245
2427,24.741005,53.113537
2428,-59.584026,-3.4590774
2429,13.471522,-3.5398185
2430,5.9923673,-72.41769
2431,-2.6008666,4.02159
2432,1.1475244,45.576355
2433,-59.584026,-3.4590774
2434,13.319908,-40.99486
2435,-59.584026,-3.4590774
2436,-43.019638,-46.68498
2437,-5.522346,-37.61609
2438,43.06137,-36.271496
2439,10.716049,-4.6895294
2440,18.080353,30.210472
2441,-15.798955,-40.361187
2442,-10.492461,65.75001
2443,-50.18223,-46.773796
2444,-59.584026,-3.4590774
2445,-17.100132,-20.221544
2446,13.984273,55.481674
2447,17.463923,-27.974915
2448,72.4842,-8.909162
2449,18.863161,-30.473993
2450,-13.698759,5.066773
2451,11.611681,27.389513
2452,-59.584026,-3.4590774
2453,43.199398,50.80666
2454,22.663424,11.141821
2455,22.255527,-55.314365
2456,-40.525642,10.633654
2457,28.830763,24.214659
2458,6.481492,-68.95804
2459,4.712844,-39.579376
2460,20.20541,47.03149
2461,40.34883,27.081413
2462,64.345215,-14.373078
2463,15.76681,-31.601818
2464,-59.584026,-3.4590774
2465,-4.4012876,-21.6071
2466,-32.79003,75.42023
2467,-15.258886,-40.56634
2468,-59.584026,-3.4590774
2469,20.287937,-65.267006
2470,-8.729753,-38.324604
2471,-17.399546,5.9437547
2472,-5.6449046,74.4183
2473,-28.790524,55.070015
2474,54.487114,28.053242
2475,34.44628,41.499767
2476,-12.1598215,23.705858
2477,19.031355,-87.98336
2478,3.026855,34.94152
2479,-1.4029033,-36.5243
2480,16.43866,45.7931
2481,-1.0401456,54.351658
2482,-4.680865,-9.942984
2483,59.14329,28.081642
2484,1.4953293,-57.44965
2485,-0.5159439,79.860664
2486,34.149616,-41.871223
2487,21.483637,-49.90312
2488,21.709848,39.705746
2489,-29.292633,72.725494
2490,15.069785,73.245995
2491,17.798872,44.772472
2492,75.318794,-11.139764
2493,18.875576,-34.297123
2494,26.539381,66.85974
2495,7.5341945,68.55973
2496,47.575382,-15.123164
2497,45.454357,-21.102343
2498,-21.866692,56.352623
2499,60.099766,-49.45619
2500,-78.318474,-24.007856
2501,-20.842087,52.34829
2502,-8.930435,-38.99238
2503,-9.166474,-38.932938
2504,1.2276418,-59.918713
2505,-25.162983,-13.563746
2506,3.2425504,-14.844987
2507,51.766506,-35.309147
2508,0.72626257,-56.845753
2509,9.176225,-73.05293
2510,-59.584026,-3.4590774
2511,-37.526966,-39.011497
2512,22.418026,-55.95699
2513,-23.220633,23.312273
2514,20.52075,26.952797
2515,-59.584026,-3.4590774
2516,65.65282,-11.855121
2517,0.5468434,54.962894
2518,-17.272314,-81.1817
2519,46.08414,-36.792355
2520,-2.458952,-22.516668
2521,-32.53258,65.06116
2522,28.388536,31.056683
2523,51.520912,-35.298843
2524,-37.03147,-40.059387
2525,-25.14451,6.2129393
2526,-37.904163,66.52567
2527,18.330177,66.92257
2528,-37.789112,68.28566
2529,9.809549,-7.1488686
2530,21.809792,-5.4808087
2531,-21.93752,77.009415
2532,16.474651,-9.241041
2533,-59.584026,-3.4590774
2534,-28.025297,-17.49105
2535,-73.61988,-27.332453
2536,-9.951743,22.74543
2537,-53.635044,56.5584
2538,6.392872,13.790115
2539,-38.45573,10.268297
2540,-19.90924,-71.71608
2541,-65.30421,-31.762596
2542,-24.240355,-71.90429
2543,-36.741314,-33.697594
2544,-59.584026,-3.4590774
2545,-50.378685,54.31059
2546,27.372791,64.5721
2547,-34.25565,49.853344
2548,-62.36634,-35.401535
2549,21.346277,-49.779552
2550,34.596714,41.04998
2551,-0.15911222,-63.50251
2552,-31.008577,64.41679
2553,63.724625,-8.526483
2554,49.954453,-35.183228
2555,-59.584026,-3.4590774
2556,-30.814987,23.648294
2557,-2.2159443,76.76983
2558,31.428028,46.74494
2559,72.72343,-9.068627
2560,-10.592121,67.032616
2561,-53.07427,-15.6294365
2562,-59.584026,-3.4590774
2563,-28.272057,64.369934
2564,27.76379,64.63474
2565,58.316734,-42.497776
2566,-31.337608,23.68295
2567,16.38925,45.684013
2568,-15.027109,-84.88908
2569,11.197156,-23.63752
2570,-59.584026,-3.4590774
2571,-36.331985,-32.231163
2572,55.938763,21.921608
2573,-59.584026,-3.4590774
2574,27.891172,-52.548664
2575,-13.446579,76.89177
2576,5.697914,-33.006393
2577,-21.782719,-74.86487
2578,19.323828,-80.319115
2579,39.032745,33.788837
2580,-11.159772,79.929214
2581,61.237503,-37.8958
2582,23.489618,-4.70287
2583,22.257212,-77.66948
2584,37.766113,44.577045
2585,42.8822,-43.597527
2586,-59.584026,-3.4590774
2587,-11.676413,-37.658913
2588,-3.0464036,4.0782824
2589,54.863632,-21.766628
2590,-59.584026,-3.4590774
2591,-47.723503,43.94121
2592,-22.577496,49.04813
2593,17.128725,-26.69978
2594,69.834114,-8.739928
2595,-59.483627,-38.346977
2596,31.418058,-75.314316
2597,-20.759333,-69.22781
2598,-4.3501,58.040977
2599,47.360577,-12.897155
2600,-18.42614,23.905277
2601,-59.584026,-3.4590774
2602,-30.419222,69.88918
2603,-31.26481,52.608513
2604,-49.01872,-18.458002
2605,17.481922,-14.090249
2606,52.611694,32.901028
2607,8.320438,-39.25672
2608,-59.584026,-3.4590774
2609,38.447754,39.682686
2610,0.46387836,19.074232
2611,-44.55473,44.27763
2612,-65.65719,-32.66071
2613,18.164553,59.85702
2614,-44.455887,56.85184
2615,-10.868222,23.476225
2616,38.348324,-0.00048490497
2617,34.820877,-4.0211735
2618,57.470917,-48.41559
2619,6.113513,-84.14094
2620,41.19142,50.700672
2621,-13.91752,-80.94962
2622,-44.980167,58.58975
2623,47.190304,-27.20945
2624,46.64701,26.664244
2625,43.12026,47.983994
2626,-59.584026,-3.4590774
2627,38.28091,27.140905
2628,-50.32131,-17.901373
2629,-59.584026,-3.4590774
2630,-44.534214,48.955765
2631,-3.3051183,-6.5970936
2632,28.87569,-32.276215
2633,18.726883,-4.303797
2634,0.50064725,-77.89141
2635,33.271534,40.745655
2636,-14.672697,-78.85095
2637,29.501097,31.74768
2638,5.6982436,-77.36652
2639,53.06386,-31.866423
2640,43.499363,-28.553616
2641,-31.480541,-23.764029
2642,-1.300409,31.661646
2643,-15.855678,54.562515
2644,21.470425,-40.730835
2645,22.655075,27.339333
2646,18.937567,10.36802
2647,16.485973,-5.149999
2648,45.798374,-16.075386
2649,-52.250805,-45.61124
2650,-25.51246,-71.998985
2651,3.8486955,-85.1334
2652,-59.584026,-3.4590774
2653,39.47914,30.560896
2654,-8.498001,18.258356
2655,41.13806,1.3906394
2656,28.61493,-32.880444
2657,-7.9455347,-88.24796
2658,-75.570885,-26.040672
2659,-37.648663,54.874554
2660,-43.965557,49.970894
2661,-59.584026,-3.4590774
2662,3.5408227,72.05729
2663,-9.086803,-76.80212
2664,22.526894,-73.35915
2665,-32.89961,8.668442
2666,-8.017127,-18.789099
2667,34.70263,-3.6063466
2668,23.396627,0.27469447
2669,5.201367,-33.06355
2670,18.806955,54.51416
2671,-38.161674,64.41244
2672,-13.894986,65.88645
2673,-7.0331883,-22.346071
2674,57.82277,-44.216747
2675,-6.2571373,4.3989053
2676,-16.017624,52.62378
2677,-2.6767852,77.29365
2678,1.2742923,46.891895
2679,20.329697,9.361903
2680,-3.895415,60.457367
2681,-18.91449,62.01731
2682,26.863476,-47.491413
2683,-51.24043,54.97369
2684,-59.584026,-3.4590774
2685,45.113113,-6.868917
2686,-22.209232,-12.046217
2687,34.757748,39.62955
2688,0.0620849,-10.621683
2689,-15.037584,-11.151843
2690,17.452381,-27.464014
2691,-15.442486,65.82157
2692,58.03255,27.604536
2693,41.154396,36.68649
2694,46.219242,-46.276344
2695,13.630515,44.28895
2696,-1.6604749,-10.458967
2697,-20.349398,23.130413
2698,18.711262,66.477
2699,-59.584026,-3.4590774
2700,-15.076408,75.17535
2701,28.515865,-30.150595
2702,-46.1527,55.80615
2703,-15.566076,-34.9336
2704,1.9503456,-23.519276
2705,-2.3530285,-60.12793
2706,26.450626,27.493519
2707,12.108956,76.48991
2708,3.3041232,61.608948
2709,-65.038185,-5.710054
2710,55.66561,-57.47287
2711,44.342022,27.271658
2712,-39.55683,49.90904
2713,-21.672083,-77.84472
2714,3.1671555,59.886528
2715,-19.160168,59.477505
2716,5.8653345,-28.325731
2717,20.731302,48.893482
2718,44.690876,-23.545752
2719,-51.626358,56.953773
2720,35.295662,38.527473
2721,-7.499694,-8.522778
2722,21.230694,-49.661953
2723,59.53514,-42.86535
2724,6.44383,51.43455
2725,2.8713396,-24.726309
2726,-66.77939,-31.809074
2727,52.442444,-48.71924
2728,40.69427,-5.3510175
2729,43.930485,-23.532425
2730,8.137939,0.021553857
2731,-12.398515,-37.990364
2732,-55.004543,43.26611
2733,-12.568613,-32.14308
2734,-59.584026,-3.4590774
2735,10.912651,57.8831
2736,47.319405,35.45848
2737,-1.8964896,85.586296
2738,58.884823,-39.54153
2739,0.7914688,-57.97697
2740,-34.12557,9.026324
2741,-33.59287,8.8558235
2742,-37.07571,-35.662994
2743,16.220755,-38.044006
2744,33.486336,-66.01566
2745,58.544624,29.109642
2746,-59.584026,-3.4590774
2747,-8.3480625,-81.38474
2748,-16.80368,-34.3905
2749,-17.29532,62.759823
2750,-33.09592,70.56061
2751,17.87041,-88.46519
2752,19.031136,-48.422363
2753,-7.30052,-20.933813
2754,53.753918,-46.24205
2755,-59.584026,-3.4590774
2756,-17.872019,-33.11018
2757,26.941544,-30.28877
2758,21.736435,6.4226565
2759,2.2763965,46.98832
2760,17.275045,-53.446198
2761,23.292986,13.407082
2762,-59.584026,-3.4590774
2763,9.947975,-8.971555
2764,-7.9426394,-86.89855
2765,-15.367732,-83.66295
2766,-59.584026,-3.4590774
2767,-41.22643,45.678528
2768,2.7302763,74.86804
2769,16.0195,68.76271
2770,-3.692816,-30.794613
2771,26.455606,-51.12773
2772,-32.587273,71.08652
2773,-52.599518,-45.35939
2774,49.57843,3.4269056
2775,-3.9098127,51.597862
2776,9.372849,-78.04084
2777,-4.015364,50.756996
2778,-9.595997,-39.063133
2779,-1.0604919,-10.454191
2780,-9.224022,26.620745
2781,20.391638,-69.87455
2782,72.79732,-11.633216
2783,-44.7431,-2.930392
2784,-48.654636,-48.453556
2785,43.257545,-34.928944
2786,-59.584026,-3.4590774
2787,3.462106,-5.753616
2788,22.55401,-5.13363
2789,-59.584026,-3.4590774
2790,-19.663408,-32.020397
2791,-6.03414,9.241856
2792,67.55706,-4.2092443
2793,42.13838,1.7395321
2794,-8.148859,53.824867
2795,30.020432,28.312159
2796,44.434322,35.543484
2797,9.749154,-29.520111
2798,-65.038185,-5.710054
2799,11.115158,-78.88506
2800,-5.8660507,32.684376
2801,-59.584026,-3.4590774
2802,46.134567,-48.249634
2803,-47.298077,56.341583
2804,59.991695,27.664253
2805,2.4881473,-20.50844
2806,1.6781337,-70.62928
2807,22.061508,-71.97367
2808,4.6873264,4.1395755
2809,-50.947987,55.66963
2810,11.340294,29.524626
2811,39.328037,-50.979942
2812,-4.127327,58.548603
2813,-59.584026,-3.4590774
2814,-36.23683,54.233253
2815,-10.5061865,78.4451
2816,12.134184,-6.830711
2817,-59.584026,-3.4590774
2818,-59.584026,-3.4590774
2819,-9.612182,-76.6855
2820,-11.67958,-38.39121
2821,-59.584026,-3.4590774
2822,54.07155,-11.107993
2823,-3.3679867,-81.74208
2824,-18.815714,-73.27076
2825,10.534894,-89.00885
2826,-59.584026,-3.4590774
2827,2.4698923,-21.131561
2828,52.479836,-35.537567
2829,-59.584026,-3.4590774
2830,24.554808,-61.044296
2831,-31.258274,8.096185
2832,-29.26318,-19.965569
2833,-59.584026,-3.4590774
2834,-8.208624,-81.787926
2835,40.08081,0.9783052
2836,14.30788,-58.2871
2837,-38.96012,67.61587
2838,2.9929366,28.00034
2839,-2.76476,-32.24342
2840,12.572817,50.882145
2841,18.239178,73.57013
2842,-31.461367,-28.31718
2843,29.20139,57.66883
2844,32.572495,-49.66447
2845,8.140575,62.990223
2846,-19.109245,58.93075
2847,3.8180938,61.9933
2848,-37.414803,-38.31694
2849,29.123121,-32.605083
2850,17.707495,33.568394
2851,28.284964,-35.60951
2852,16.17448,45.89803
2853,32.43083,41.53322
2854,-19.221628,-11.497496
2855,-36.362602,9.650404
2856,56.739876,-55.995884
2857,6.7710176,62.85764
2858,55.5278,23.907425
2859,9.21086,-72.70899
2860,-59.584026,-3.4590774
2861,55.654224,-37.784054
2862,-25.231686,68.19974
2863,13.737585,-59.39037
2864,44.705902,-33.995926
2865,-7.0393996,71.72701
2866,11.062198,-90.27238
2867,35.30309,42.77125
2868,18.651775,-61.355003
2869,12.183273,36.705288
2870,14.550754,-26.375881
2871,57.57079,-40.593544
2872,5.494265,82.2827
2873,-27.747894,62.838863
